price_date,source_platform,category_normalized,avg_price,median_price,min_price,max_price,obs_count
2026-03-30 10:27:40.896436+00:00,jumia,smartphones,135.0,135.0,135.0,135.0,2
2026-03-30 10:27:40.898452+00:00,jumia,smartphones,1199.0,1199.0,1199.0,1199.0,2
2026-03-30 10:27:40.900461+00:00,jumia,smartphones,2999.0,2999.0,2999.0,2999.0,2
2026-03-30 10:27:40.901455+00:00,jumia,smartphones,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:40.902532+00:00,jumia,smartphones,75.0,75.0,75.0,75.0,2
2026-03-30 10:27:40.905946+00:00,jumia,smartphones,239.0,239.0,239.0,239.0,2
2026-03-30 10:27:40.907948+00:00,jumia,smartphones,199.0,199.0,199.0,199.0,2
2026-03-30 10:27:40.911361+00:00,jumia,smartphones,1769.0,1769.0,1769.0,1769.0,2
2026-03-30 10:27:40.912360+00:00,jumia,smartphones,149.0,149.0,149.0,149.0,2
2026-03-30 10:27:40.916155+00:00,jumia,smartphones,1529.0,1529.0,1529.0,1529.0,2
2026-03-30 10:27:40.919336+00:00,jumia,smartphones,149.0,149.0,149.0,149.0,2
2026-03-30 10:27:40.921982+00:00,jumia,smartphones,64.0,64.0,64.0,64.0,2
2026-03-30 10:27:40.926837+00:00,jumia,smartphones,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:40.929468+00:00,jumia,smartphones,219.0,219.0,219.0,219.0,2
2026-03-30 10:27:40.932619+00:00,jumia,smartphones,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:40.934132+00:00,jumia,smartphones,799.0,799.0,799.0,799.0,2
2026-03-30 10:27:40.936146+00:00,jumia,smartphones,45.0,45.0,45.0,45.0,2
2026-03-30 10:27:40.937160+00:00,jumia,smartphones,199.0,199.0,199.0,199.0,2
2026-03-30 10:27:40.938155+00:00,jumia,smartphones,34.0,34.0,34.0,34.0,2
2026-03-30 10:27:40.939149+00:00,jumia,smartphones,249.0,249.0,249.0,249.0,2
2026-03-30 10:27:40.940147+00:00,jumia,smartphones,1199.0,1199.0,1199.0,1199.0,2
2026-03-30 10:27:40.941144+00:00,jumia,smartphones,149.0,149.0,149.0,149.0,2
2026-03-30 10:27:40.943141+00:00,jumia,smartphones,82.5,82.5,66.0,99.0,4
2026-03-30 10:27:40.944658+00:00,jumia,smartphones,55.0,55.0,55.0,55.0,2
2026-03-30 10:27:40.946262+00:00,jumia,smartphones,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:40.947280+00:00,jumia,smartphones,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:40.948771+00:00,jumia,smartphones,179.0,179.0,179.0,179.0,2
2026-03-30 10:27:40.949785+00:00,jumia,smartphones,47.0,47.0,47.0,47.0,2
2026-03-30 10:27:40.950786+00:00,jumia,smartphones,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:40.966516+00:00,jumia,smartphones,45.0,45.0,45.0,45.0,2
2026-03-30 10:27:40.969393+00:00,jumia,smartphones,369.0,369.0,369.0,369.0,2
2026-03-30 10:27:40.971499+00:00,jumia,smartphones,35.0,35.0,35.0,35.0,2
2026-03-30 10:27:40.974610+00:00,jumia,smartphones,129.0,129.0,129.0,129.0,2
2026-03-30 10:27:40.976025+00:00,jumia,smartphones,199.0,199.0,199.0,199.0,2
2026-03-30 10:27:40.978023+00:00,jumia,smartphones,69.0,69.0,69.0,69.0,2
2026-03-30 10:27:40.980026+00:00,jumia,smartphones,286.0,286.0,286.0,286.0,1
2026-03-30 10:27:43.353846+00:00,jumia,laptops,1999.0,1999.0,1999.0,1999.0,2
2026-03-30 10:27:43.355473+00:00,jumia,laptops,1399.0,1399.0,1399.0,1399.0,2
2026-03-30 10:27:43.357473+00:00,jumia,laptops,2619.0,2619.0,2619.0,2619.0,2
2026-03-30 10:27:43.359474+00:00,jumia,laptops,1500.0,1500.0,1500.0,1500.0,2
2026-03-30 10:27:43.361674+00:00,jumia,laptops,3499.0,3499.0,3499.0,3499.0,2
2026-03-30 10:27:43.365715+00:00,jumia,laptops,1099.0,1099.0,1099.0,1099.0,2
2026-03-30 10:27:43.367581+00:00,jumia,laptops,2124.0,2124.0,2124.0,2124.0,2
2026-03-30 10:27:43.370175+00:00,jumia,laptops,1261.0,1261.0,1261.0,1261.0,2
2026-03-30 10:27:43.373179+00:00,jumia,laptops,1899.0,1899.0,1899.0,1899.0,2
2026-03-30 10:27:43.376823+00:00,jumia,laptops,3490.0,3490.0,3490.0,3490.0,2
2026-03-30 10:27:43.379838+00:00,jumia,laptops,1490.0,1490.0,1490.0,1490.0,2
2026-03-30 10:27:43.383033+00:00,jumia,laptops,1999.0,1999.0,1999.0,1999.0,2
2026-03-30 10:27:43.384657+00:00,jumia,laptops,5599.0,5599.0,5599.0,5599.0,2
2026-03-30 10:27:43.386722+00:00,jumia,laptops,10800.0,10800.0,10800.0,10800.0,2
2026-03-30 10:27:43.388772+00:00,jumia,laptops,1645.0,1645.0,1645.0,1645.0,2
2026-03-30 10:27:43.390726+00:00,jumia,laptops,873.0,873.0,873.0,873.0,1
2026-03-30 10:27:43.392769+00:00,jumia,laptops,4152.0,4152.0,4152.0,4152.0,2
2026-03-30 10:27:43.394966+00:00,jumia,laptops,3799.0,3799.0,3799.0,3799.0,2
2026-03-30 10:27:43.398028+00:00,jumia,laptops,7799.0,7799.0,7799.0,7799.0,2
2026-03-30 10:27:43.399248+00:00,jumia,laptops,3250.0,3250.0,3250.0,3250.0,2
2026-03-30 10:27:43.403601+00:00,jumia,laptops,749.0,749.0,749.0,749.0,2
2026-03-30 10:27:43.405325+00:00,jumia,laptops,21000.0,21000.0,21000.0,21000.0,2
2026-03-30 10:27:43.408337+00:00,jumia,laptops,1490.0,1490.0,1490.0,1490.0,2
2026-03-30 10:27:43.410847+00:00,jumia,laptops,1349.0,1349.0,1349.0,1349.0,2
2026-03-30 10:27:43.412674+00:00,jumia,laptops,1150.0,1150.0,1150.0,1150.0,2
2026-03-30 10:27:43.414449+00:00,jumia,laptops,3799.0,3799.0,3799.0,3799.0,2
2026-03-30 10:27:43.416109+00:00,jumia,laptops,2999.0,2999.0,2999.0,2999.0,2
2026-03-30 10:27:43.420516+00:00,jumia,laptops,2199.0,2199.0,2199.0,2199.0,2
2026-03-30 10:27:43.423557+00:00,jumia,laptops,1930.0,1930.0,1930.0,1930.0,2
2026-03-30 10:27:43.424642+00:00,jumia,laptops,780.0,780.0,780.0,780.0,2
2026-03-30 10:27:43.426371+00:00,jumia,laptops,45000.0,45000.0,45000.0,45000.0,2
2026-03-30 10:27:43.429415+00:00,jumia,laptops,1250.0,1250.0,1250.0,1250.0,2
2026-03-30 10:27:43.431410+00:00,jumia,laptops,1999.0,1999.0,1999.0,1999.0,2
2026-03-30 10:27:43.432462+00:00,jumia,laptops,1250.0,1250.0,1250.0,1250.0,2
2026-03-30 10:27:43.434530+00:00,jumia,laptops,3690.0,3690.0,3690.0,3690.0,2
2026-03-30 10:27:43.437607+00:00,jumia,laptops,3199.0,3199.0,3199.0,3199.0,2
2026-03-30 10:27:43.439658+00:00,jumia,laptops,889.0,889.0,889.0,889.0,2
2026-03-30 10:27:43.441609+00:00,jumia,laptops,890.0,890.0,890.0,890.0,2
2026-03-30 10:27:45.675933+00:00,jumia,tv,1418.0,1418.0,1418.0,1418.0,2
2026-03-30 10:27:45.676940+00:00,jumia,tv,8959.0,8959.0,8959.0,8959.0,2
2026-03-30 10:27:45.677939+00:00,jumia,tv,5459.0,5459.0,5459.0,5459.0,2
2026-03-30 10:27:45.752304+00:00,jumia,tv,1799.0,1799.0,1799.0,1799.0,2
2026-03-30 10:27:45.753840+00:00,jumia,tv,3419.0,3419.0,3419.0,3419.0,2
2026-03-30 10:27:45.754870+00:00,jumia,tv,1241.0,1241.0,1241.0,1241.0,2
2026-03-30 10:27:45.756155+00:00,jumia,tv,2654.0,2654.0,2654.0,2654.0,2
2026-03-30 10:27:45.757174+00:00,jumia,tv,20682.0,20682.0,20682.0,20682.0,2
2026-03-30 10:27:45.758183+00:00,jumia,tv,3349.0,3349.0,3349.0,3349.0,2
2026-03-30 10:27:45.758731+00:00,jumia,tv,1185.0,1185.0,1185.0,1185.0,2
2026-03-30 10:27:45.760436+00:00,jumia,tv,4989.0,4989.0,4989.0,4989.0,2
2026-03-30 10:27:45.761455+00:00,jumia,tv,2040.0,2040.0,2040.0,2040.0,2
2026-03-30 10:27:45.762455+00:00,jumia,tv,4025.0,4025.0,4025.0,4025.0,2
2026-03-30 10:27:45.764552+00:00,jumia,tv,4819.0,4819.0,4819.0,4819.0,2
2026-03-30 10:27:45.765587+00:00,jumia,tv,2130.0,2130.0,2130.0,2130.0,1
2026-03-30 10:27:45.766998+00:00,jumia,tv,4090.0,4090.0,4090.0,4090.0,2
2026-03-30 10:27:45.767986+00:00,jumia,tv,11079.0,11079.0,11079.0,11079.0,2
2026-03-30 10:27:45.769260+00:00,jumia,tv,6165.0,6165.0,6165.0,6165.0,2
2026-03-30 10:27:45.770277+00:00,jumia,tv,879.0,879.0,879.0,879.0,2
2026-03-30 10:27:45.771308+00:00,jumia,tv,7043.0,7043.0,7043.0,7043.0,2
2026-03-30 10:27:45.772328+00:00,jumia,tv,3689.0,3689.0,3689.0,3689.0,2
2026-03-30 10:27:45.773841+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:45.774861+00:00,jumia,tv,1529.0,1529.0,1529.0,1529.0,2
2026-03-30 10:27:45.776837+00:00,jumia,tv,4939.0,4939.0,4939.0,4939.0,2
2026-03-30 10:27:45.777858+00:00,jumia,tv,2795.0,2795.0,2795.0,2795.0,2
2026-03-30 10:27:45.778856+00:00,jumia,tv,1390.0,1390.0,1390.0,1390.0,2
2026-03-30 10:27:45.780343+00:00,jumia,tv,6599.0,6599.0,6599.0,6599.0,2
2026-03-30 10:27:45.781340+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:45.782360+00:00,jumia,tv,7999.0,7999.0,7999.0,7999.0,2
2026-03-30 10:27:45.783868+00:00,jumia,tv,2449.0,2449.0,2449.0,2449.0,2
2026-03-30 10:27:45.785401+00:00,jumia,tv,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:45.786408+00:00,jumia,tv,4000.0,4000.0,4000.0,4000.0,2
2026-03-30 10:27:45.787864+00:00,jumia,tv,3285.0,3285.0,3285.0,3285.0,2
2026-03-30 10:27:45.788960+00:00,jumia,tv,14900.0,14900.0,14900.0,14900.0,2
2026-03-30 10:27:45.790041+00:00,jumia,tv,4038.0,4038.0,4038.0,4038.0,2
2026-03-30 10:27:45.791036+00:00,jumia,tv,3344.0,3344.0,3344.0,3344.0,2
2026-03-30 10:27:45.791991+00:00,jumia,tv,2099.0,2099.0,2099.0,2099.0,2
2026-03-30 10:27:45.793036+00:00,jumia,tv,4209.0,4209.0,4209.0,4209.0,2
2026-03-30 10:27:45.794502+00:00,jumia,tv,8899.0,8899.0,8899.0,8899.0,2
2026-03-30 10:27:45.796596+00:00,jumia,tv,9765.0,9765.0,9765.0,9765.0,2
2026-03-30 10:27:48.286497+00:00,jumia,vetements,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:48.288856+00:00,jumia,vetements,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:48.290858+00:00,jumia,vetements,79.0,79.0,79.0,79.0,2
2026-03-30 10:27:48.292855+00:00,jumia,vetements,90.0,90.0,90.0,90.0,2
2026-03-30 10:27:48.295971+00:00,jumia,vetements,114.0,114.0,114.0,114.0,2
2026-03-30 10:27:48.297998+00:00,jumia,vetements,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:48.301996+00:00,jumia,vetements,48.0,48.0,48.0,48.0,2
2026-03-30 10:27:48.304865+00:00,jumia,vetements,108.0,108.0,108.0,108.0,2
2026-03-30 10:27:48.308712+00:00,jumia,vetements,101.0,101.0,101.0,101.0,2
2026-03-30 10:27:48.311338+00:00,jumia,vetements,44.0,44.0,44.0,44.0,2
2026-03-30 10:27:48.313420+00:00,jumia,vetements,69.0,69.0,69.0,69.0,2
2026-03-30 10:27:48.318763+00:00,jumia,vetements,69.0,69.0,69.0,69.0,2
2026-03-30 10:27:48.322807+00:00,jumia,vetements,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:48.326924+00:00,jumia,vetements,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:48.329879+00:00,jumia,vetements,60.0,60.0,60.0,60.0,2
2026-03-30 10:27:48.333000+00:00,jumia,vetements,144.0,144.0,144.0,144.0,2
2026-03-30 10:27:48.335433+00:00,jumia,vetements,146.0,146.0,146.0,146.0,2
2026-03-30 10:27:48.338891+00:00,jumia,vetements,75.0,75.0,75.0,75.0,2
2026-03-30 10:27:48.341946+00:00,jumia,vetements,51.0,51.0,51.0,51.0,2
2026-03-30 10:27:48.345133+00:00,jumia,vetements,183.0,183.0,183.0,183.0,2
2026-03-30 10:27:48.348920+00:00,jumia,vetements,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:48.351912+00:00,jumia,vetements,199.0,199.0,199.0,199.0,2
2026-03-30 10:27:48.354434+00:00,jumia,vetements,44.0,44.0,44.0,44.0,2
2026-03-30 10:27:48.358620+00:00,jumia,vetements,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:48.360983+00:00,jumia,vetements,180.0,180.0,180.0,180.0,2
2026-03-30 10:27:48.367167+00:00,jumia,vetements,126.0,126.0,126.0,126.0,2
2026-03-30 10:27:48.396570+00:00,jumia,vetements,249.0,249.0,249.0,249.0,2
2026-03-30 10:27:48.401727+00:00,jumia,vetements,45.0,45.0,45.0,45.0,2
2026-03-30 10:27:48.407298+00:00,jumia,vetements,79.0,79.0,79.0,79.0,2
2026-03-30 10:27:48.411112+00:00,jumia,vetements,89.0,89.0,89.0,89.0,2
2026-03-30 10:27:48.414720+00:00,jumia,vetements,45.0,45.0,45.0,45.0,2
2026-03-30 10:27:48.419347+00:00,jumia,vetements,89.0,89.0,89.0,89.0,2
2026-03-30 10:27:48.422834+00:00,jumia,vetements,158.0,158.0,158.0,158.0,2
2026-03-30 10:27:48.425027+00:00,jumia,vetements,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:48.428199+00:00,jumia,vetements,199.0,199.0,199.0,199.0,2
2026-03-30 10:27:48.431222+00:00,jumia,vetements,126.0,126.0,126.0,126.0,2
2026-03-30 10:27:48.434843+00:00,jumia,vetements,109.0,109.0,109.0,109.0,2
2026-03-30 10:27:48.439057+00:00,jumia,vetements,79.0,79.0,79.0,79.0,2
2026-03-30 10:27:48.442283+00:00,jumia,vetements,149.0,149.0,149.0,149.0,2
2026-03-30 10:27:48.446112+00:00,jumia,vetements,63.0,63.0,63.0,63.0,2
2026-03-30 10:27:50.748947+00:00,jumia,smartphones,219.0,219.0,219.0,219.0,2
2026-03-30 10:27:50.750949+00:00,jumia,smartphones,179.0,179.0,179.0,179.0,2
2026-03-30 10:27:50.752800+00:00,jumia,smartphones,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:50.756781+00:00,jumia,smartphones,1049.0,1049.0,1049.0,1049.0,2
2026-03-30 10:27:50.759794+00:00,jumia,smartphones,119.0,119.0,119.0,119.0,2
2026-03-30 10:27:50.762433+00:00,jumia,smartphones,185.0,185.0,185.0,185.0,2
2026-03-30 10:27:50.764905+00:00,jumia,smartphones,2039.0,2039.0,2039.0,2039.0,2
2026-03-30 10:27:50.766986+00:00,jumia,smartphones,35.0,35.0,35.0,35.0,2
2026-03-30 10:27:50.770279+00:00,jumia,smartphones,2999.0,2999.0,2999.0,2999.0,2
2026-03-30 10:27:50.773293+00:00,jumia,smartphones,430.0,430.0,430.0,430.0,2
2026-03-30 10:27:50.776849+00:00,jumia,smartphones,269.0,269.0,269.0,269.0,2
2026-03-30 10:27:50.778848+00:00,jumia,smartphones,19.0,19.0,19.0,19.0,2
2026-03-30 10:27:50.781872+00:00,jumia,smartphones,39.0,39.0,39.0,39.0,2
2026-03-30 10:27:50.787350+00:00,jumia,smartphones,199.0,199.0,199.0,199.0,2
2026-03-30 10:27:50.791470+00:00,jumia,smartphones,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:50.795491+00:00,jumia,smartphones,129.0,129.0,129.0,129.0,2
2026-03-30 10:27:50.799480+00:00,jumia,smartphones,54.0,54.0,54.0,54.0,2
2026-03-30 10:27:50.801479+00:00,jumia,smartphones,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:50.804008+00:00,jumia,smartphones,79.0,79.0,79.0,79.0,2
2026-03-30 10:27:50.807672+00:00,jumia,smartphones,335.0,335.0,335.0,335.0,2
2026-03-30 10:27:50.809673+00:00,jumia,smartphones,95.0,95.0,95.0,95.0,2
2026-03-30 10:27:50.810673+00:00,jumia,smartphones,63.98,63.98,63.98,63.98,2
2026-03-30 10:27:50.812674+00:00,jumia,smartphones,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:50.814887+00:00,jumia,smartphones,235.0,235.0,235.0,235.0,2
2026-03-30 10:27:50.818119+00:00,jumia,smartphones,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:50.820666+00:00,jumia,smartphones,90.0,90.0,90.0,90.0,2
2026-03-30 10:27:50.823808+00:00,jumia,smartphones,72.0,72.0,72.0,72.0,2
2026-03-30 10:27:50.827054+00:00,jumia,smartphones,2379.0,2379.0,2379.0,2379.0,2
2026-03-30 10:27:50.829450+00:00,jumia,smartphones,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:50.832933+00:00,jumia,smartphones,29.0,29.0,29.0,29.0,2
2026-03-30 10:27:50.836584+00:00,jumia,smartphones,35.0,35.0,35.0,35.0,2
2026-03-30 10:27:50.838586+00:00,jumia,smartphones,45.0,45.0,45.0,45.0,2
2026-03-30 10:27:50.841586+00:00,jumia,smartphones,289.0,289.0,289.0,289.0,2
2026-03-30 10:27:50.844680+00:00,jumia,smartphones,45.0,45.0,45.0,45.0,2
2026-03-30 10:27:50.846730+00:00,jumia,smartphones,79.0,79.0,79.0,79.0,2
2026-03-30 10:27:50.848772+00:00,jumia,smartphones,1200.0,1200.0,1200.0,1200.0,2
2026-03-30 10:27:50.852426+00:00,jumia,smartphones,142.0,142.0,142.0,142.0,2
2026-03-30 10:27:50.855048+00:00,jumia,smartphones,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:50.858874+00:00,jumia,smartphones,849.0,849.0,849.0,849.0,2
2026-03-30 10:27:50.860936+00:00,jumia,smartphones,49.0,49.0,49.0,49.0,2
2026-03-30 10:27:53.204762+00:00,jumia,laptops,3589.0,3589.0,3589.0,3589.0,2
2026-03-30 10:27:53.206010+00:00,jumia,laptops,5599.0,5599.0,5599.0,5599.0,2
2026-03-30 10:27:53.208186+00:00,jumia,laptops,499.0,499.0,499.0,499.0,2
2026-03-30 10:27:53.209406+00:00,jumia,laptops,23000.0,23000.0,23000.0,23000.0,2
2026-03-30 10:27:53.211438+00:00,jumia,laptops,2989.0,2989.0,2989.0,2989.0,2
2026-03-30 10:27:53.212801+00:00,jumia,laptops,3967.0,3967.0,3967.0,3967.0,2
2026-03-30 10:27:53.214446+00:00,jumia,laptops,2750.0,2750.0,2750.0,2750.0,2
2026-03-30 10:27:53.217473+00:00,jumia,laptops,47375.0,47375.0,47375.0,47375.0,2
2026-03-30 10:27:53.219466+00:00,jumia,laptops,3950.0,3950.0,3950.0,3950.0,2
2026-03-30 10:27:53.221730+00:00,jumia,laptops,2328.0,2328.0,2328.0,2328.0,2
2026-03-30 10:27:53.222730+00:00,jumia,laptops,1499.0,1499.0,1499.0,1499.0,2
2026-03-30 10:27:53.224888+00:00,jumia,laptops,3700.0,3700.0,3700.0,3700.0,2
2026-03-30 10:27:53.227909+00:00,jumia,laptops,4799.0,4799.0,4799.0,4799.0,2
2026-03-30 10:27:53.232751+00:00,jumia,laptops,15899.0,15899.0,15899.0,15899.0,2
2026-03-30 10:27:53.234892+00:00,jumia,laptops,3298.0,3298.0,3298.0,3298.0,2
2026-03-30 10:27:53.236410+00:00,jumia,laptops,2989.0,2989.0,2989.0,2989.0,2
2026-03-30 10:27:53.238367+00:00,jumia,laptops,21835.0,21835.0,21835.0,21835.0,2
2026-03-30 10:27:53.240427+00:00,jumia,laptops,6295.0,6295.0,6295.0,6295.0,2
2026-03-30 10:27:53.244341+00:00,jumia,laptops,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:53.258935+00:00,jumia,laptops,1989.0,1989.0,1989.0,1989.0,2
2026-03-30 10:27:53.259931+00:00,jumia,laptops,1899.0,1899.0,1899.0,1899.0,2
2026-03-30 10:27:53.261930+00:00,jumia,laptops,20000.0,20000.0,20000.0,20000.0,2
2026-03-30 10:27:53.264335+00:00,jumia,laptops,780.0,780.0,780.0,780.0,2
2026-03-30 10:27:53.265976+00:00,jumia,laptops,12000.0,12000.0,12000.0,12000.0,2
2026-03-30 10:27:53.268446+00:00,jumia,laptops,1099.0,1099.0,1099.0,1099.0,2
2026-03-30 10:27:53.270452+00:00,jumia,laptops,1930.0,1930.0,1930.0,1930.0,2
2026-03-30 10:27:53.272462+00:00,jumia,laptops,2899.0,2899.0,2899.0,2899.0,2
2026-03-30 10:27:53.272781+00:00,jumia,laptops,5920.0,5920.0,5920.0,5920.0,2
2026-03-30 10:27:53.274890+00:00,jumia,laptops,6399.0,6399.0,6399.0,6399.0,2
2026-03-30 10:27:53.275919+00:00,jumia,laptops,2298.0,2298.0,2298.0,2298.0,2
2026-03-30 10:27:53.277316+00:00,jumia,laptops,2231.0,2231.0,2231.0,2231.0,2
2026-03-30 10:27:53.279323+00:00,jumia,laptops,1299.0,1299.0,1299.0,1299.0,2
2026-03-30 10:27:53.281381+00:00,jumia,laptops,1299.0,1299.0,1299.0,1299.0,2
2026-03-30 10:27:53.282382+00:00,jumia,laptops,2231.0,2231.0,2231.0,2231.0,2
2026-03-30 10:27:53.283380+00:00,jumia,laptops,3481.0,3481.0,3481.0,3481.0,2
2026-03-30 10:27:53.285571+00:00,jumia,laptops,2124.0,2124.0,2124.0,2124.0,2
2026-03-30 10:27:53.287512+00:00,jumia,laptops,790.0,790.0,790.0,790.0,2
2026-03-30 10:27:53.288944+00:00,jumia,laptops,2910.0,2910.0,2910.0,2910.0,2
2026-03-30 10:27:53.290373+00:00,jumia,laptops,1930.0,1930.0,1930.0,1930.0,2
2026-03-30 10:27:53.291820+00:00,jumia,laptops,3399.0,3399.0,3399.0,3399.0,2
2026-03-30 10:27:55.344510+00:00,jumia,tv,1599.0,1599.0,1599.0,1599.0,2
2026-03-30 10:27:55.346884+00:00,jumia,tv,1353.0,1353.0,1353.0,1353.0,2
2026-03-30 10:27:55.369594+00:00,jumia,tv,2299.0,2299.0,2299.0,2299.0,2
2026-03-30 10:27:55.370594+00:00,jumia,tv,4960.0,4960.0,4960.0,4960.0,2
2026-03-30 10:27:55.374106+00:00,jumia,tv,28019.0,28019.0,28019.0,28019.0,2
2026-03-30 10:27:55.379653+00:00,jumia,tv,5699.0,5699.0,5699.0,5699.0,2
2026-03-30 10:27:55.381085+00:00,jumia,tv,3029.0,3029.0,3029.0,3029.0,2
2026-03-30 10:27:55.383193+00:00,jumia,tv,2310.0,2310.0,2310.0,2310.0,2
2026-03-30 10:27:55.384739+00:00,jumia,tv,2541.0,2541.0,2541.0,2541.0,2
2026-03-30 10:27:55.386720+00:00,jumia,tv,13405.0,13405.0,13405.0,13405.0,2
2026-03-30 10:27:55.388088+00:00,jumia,tv,4999.0,4999.0,4999.0,4999.0,2
2026-03-30 10:27:55.389111+00:00,jumia,tv,4799.0,4799.0,4799.0,4799.0,2
2026-03-30 10:27:55.391105+00:00,jumia,tv,4356.0,4356.0,4356.0,4356.0,2
2026-03-30 10:27:55.392102+00:00,jumia,tv,2250.0,2250.0,2250.0,2250.0,2
2026-03-30 10:27:55.392715+00:00,jumia,tv,1694.5,1694.5,1390.0,1999.0,4
2026-03-30 10:27:55.394788+00:00,jumia,tv,2890.0,2890.0,2890.0,2890.0,2
2026-03-30 10:27:55.396196+00:00,jumia,tv,7169.0,7169.0,7169.0,7169.0,2
2026-03-30 10:27:55.396727+00:00,jumia,tv,10900.0,10900.0,10900.0,10900.0,2
2026-03-30 10:27:55.397774+00:00,jumia,tv,21462.0,21462.0,21462.0,21462.0,2
2026-03-30 10:27:55.398799+00:00,jumia,tv,3269.0,3269.0,3269.0,3269.0,2
2026-03-30 10:27:55.400687+00:00,jumia,tv,7229.0,7229.0,7229.0,7229.0,2
2026-03-30 10:27:55.401796+00:00,jumia,tv,2390.0,2390.0,2390.0,2390.0,2
2026-03-30 10:27:55.402797+00:00,jumia,tv,5349.0,5349.0,5349.0,5349.0,2
2026-03-30 10:27:55.403798+00:00,jumia,tv,14893.0,14893.0,14893.0,14893.0,2
2026-03-30 10:27:55.404820+00:00,jumia,tv,18000.0,18000.0,18000.0,18000.0,2
2026-03-30 10:27:55.405698+00:00,jumia,tv,7499.0,7499.0,7499.0,7499.0,2
2026-03-30 10:27:55.406833+00:00,jumia,tv,1229.0,1229.0,1229.0,1229.0,2
2026-03-30 10:27:55.407836+00:00,jumia,tv,5942.0,5942.0,5942.0,5942.0,2
2026-03-30 10:27:55.408835+00:00,jumia,tv,2399.0,2399.0,2399.0,2399.0,2
2026-03-30 10:27:55.410837+00:00,jumia,tv,1999.0,1999.0,1999.0,1999.0,2
2026-03-30 10:27:55.411845+00:00,jumia,tv,8299.0,8299.0,8299.0,8299.0,2
2026-03-30 10:27:55.412841+00:00,jumia,tv,4899.0,4899.0,4899.0,4899.0,2
2026-03-30 10:27:55.414369+00:00,jumia,tv,6580.0,6580.0,6580.0,6580.0,2
2026-03-30 10:27:55.414888+00:00,jumia,tv,2130.0,2130.0,2130.0,2130.0,2
2026-03-30 10:27:55.417579+00:00,jumia,tv,1499.0,1499.0,1499.0,1499.0,2
2026-03-30 10:27:55.418620+00:00,jumia,tv,7999.0,7999.0,7999.0,7999.0,2
2026-03-30 10:27:55.419623+00:00,jumia,tv,9039.0,9039.0,9039.0,9039.0,2
2026-03-30 10:27:55.420623+00:00,jumia,tv,1579.0,1579.0,1579.0,1579.0,2
2026-03-30 10:27:55.421620+00:00,jumia,tv,8599.0,8599.0,8599.0,8599.0,2
2026-03-30 10:27:58.162496+00:00,jumia,vetements,75.0,75.0,75.0,75.0,2
2026-03-30 10:27:58.164553+00:00,jumia,vetements,126.0,126.0,126.0,126.0,2
2026-03-30 10:27:58.166596+00:00,jumia,vetements,60.0,60.0,60.0,60.0,2
2026-03-30 10:27:58.168309+00:00,jumia,vetements,97.77,97.77,97.77,97.77,2
2026-03-30 10:27:58.169329+00:00,jumia,vetements,150.0,150.0,150.0,150.0,2
2026-03-30 10:27:58.170840+00:00,jumia,vetements,62.0,62.0,62.0,62.0,2
2026-03-30 10:27:58.171856+00:00,jumia,vetements,132.61,132.61,132.61,132.61,2
2026-03-30 10:27:58.172818+00:00,jumia,vetements,59.0,59.0,59.0,59.0,2
2026-03-30 10:27:58.174879+00:00,jumia,vetements,99.0,99.0,99.0,99.0,2
2026-03-30 10:27:58.175897+00:00,jumia,vetements,41.0,41.0,41.0,41.0,2
2026-03-30 10:27:58.176797+00:00,jumia,vetements,180.0,180.0,180.0,180.0,2
2026-03-30 10:27:58.177912+00:00,jumia,vetements,180.0,180.0,180.0,180.0,2
2026-03-30 10:27:58.178912+00:00,jumia,vetements,108.0,108.0,108.0,108.0,2
2026-03-30 10:27:58.181972+00:00,jumia,vetements,81.0,81.0,81.0,81.0,2
2026-03-30 10:27:58.182925+00:00,jumia,vetements,144.0,144.0,144.0,144.0,2
2026-03-30 10:27:58.184477+00:00,jumia,vetements,60.0,60.0,60.0,60.0,2
