name,price,category,source,url,scraped_at,source_label
Apple MacBook Air 13 pouces M4 CPU 10 cœurs GPU 8 cœurs 256Go 16Go RAM – Prix,11344.26,laptops,micromagma,,2026-06-12T15:55:42.175071,
CHEMISE EN POPELINE À PLASTRON ZW COLLECTION,670.61,vetements,zara,,2026-06-12T15:55:42.882174,
TOP BIMATIÈRE EN GEORGETTE,284.75,vetements,zara,,2026-06-12T15:55:43.234314,
Ecouteur bluetooth X1 Plus – Blanc,110.47,smartphones,jumia,,2026-06-12T15:55:43.812825,
"43 Full HD 1080P Smart Android Tv Récepteur intégré, Dolby Audio, Wi-Fi + Support Gratuit",1861.95,tv,jumia,,2026-06-12T15:55:44.072319,
Nokia Dual Sim Keypad Mobile radio FM sans fil Bluetooth lecteur MP3,182.19,smartphones,marjane,,2026-06-12T15:55:44.600210,
"Nokia Phone 106 4G -DOUBLE SIM - 1.8"" - LED LAMPE - Mémoire de 2000 Contacts",140.04,smartphones,marjane,,2026-06-12T15:55:44.947541,
"DELL VOSTRO 3530 i7-1355U 15,6 pouces 512Go 8Go RAM DL-VOSTRO3530-I7-UBU | PRIX",7338.83,laptops,micromagma,,2026-06-12T15:55:45.271360,
itel IT9220 Neo X10+ | PRIX,326.11,smartphones,micromagma,,2026-06-12T15:55:45.580849,
Télévision LG SMART TV UP75 43 pouces – Prix,3976.58,tv,micromagma,,2026-06-12T15:55:45.857491,
Controller PUBG L1/R1 Trigger Button pour les smartphone,61.83,smartphones,jumia,,2026-06-12T15:55:46.928008,
"Smart TV LED 43"" Android + Abonnement Chaine 12 Mois",2114.8,tv,jumia,,2026-06-12T15:55:47.573107,
"Pc Portable Acer Aspire Go 15 - intel® Core™ i5 - 8Go / 512Go - 15.6"" (NX.J4GEF.009)",6495.02,laptops,marjane,,2026-06-12T15:55:48.188372,
Macbook Pro i7 fin 2019 pos 16 4k Graphique 4G 3d ram 16g Stocke 512g,8708.74,laptops,micromagma,,2026-06-12T15:55:48.817623,
Samsung Galaxy A32 4G 128 Go 4Go RAM | PRIX,964.26,smartphones,micromagma,,2026-06-12T15:55:49.151395,
ROBE LONGUE DRAPÉE,516.72,vetements,zara,,2026-06-12T15:55:49.775953,
"43 QLED 4K UHD Télévision Intelligente Google, Dolby Vision HDR10+, Mince & Corps Uni, 43P7K",3469.93,tv,jumia,,2026-06-12T15:55:50.876961,
"55 QLED PRO 4K Smart Google TV, Dolby Vision IQ, HDR10+, HDMI x4, 2 ans garantie + Support Gratuit,",5418.83,tv,jumia,,2026-06-12T15:55:51.187355,
"Chemise Basique À Manches Longues Pour Femme, Coupe Classique - D9196AX",103.32,vetements,jumia,,2026-06-12T15:55:51.465422,
Google Pixel 10 Pro XL 256Go 16Go RAM – Prix,8077.82,smartphones,micromagma,,2026-06-12T15:55:52.758554,
Télévision Smart Visio 32 pouces – Prix,1223.33,tv,micromagma,,2026-06-12T15:55:53.521719,
TOP HALTER AVEC CEINTURE,222.71,vetements,zara,,2026-06-12T15:55:53.925771,
"Optiplex 3020 MT Intel® Core™ i5- 4th Gen - RAM 8Go , HDD 320Go (Remis à Neuf)",750.17,laptops,jumia,,2026-06-12T15:55:55.006162,
"OTG Lightning iPhone ios vers Type C USB-C , Otg iphone ios vers Type C USB C - 35W",50.38,smartphones,jumia,,2026-06-12T15:55:55.337473,
Pantalon Large Femme Ref 02 Noir - Taille Élastique avec Cordon - M à 3XL - Confort & Style Décontra,136.42,vetements,jumia,,2026-06-12T15:55:55.660708,
"Ordinateur Portable Samsung GALAXY BOOK 2 Intel Core i7-1255U 512 GB SSD 15,6"" 16 GB LPDDR4",12072.12,laptops,marjane,,2026-06-12T15:55:56.031701,
"Nokia 125 telephone portable 4G Dual SIM, batterie jusqu'à 23.4 jours standby time_Noir",203.55,smartphones,marjane,,2026-06-12T15:55:56.701250,
Télévision Samsung SMART TV 43BU8575 43 pouces UHD – Prix,3900.3,tv,micromagma,,2026-06-12T15:55:56.968043,
OnePlus Ace 3 1To 16Go RAM – Prix,4991.87,smartphones,micromagma,,2026-06-12T15:55:57.271122,
Apple iPhone 15 Pro Max 1To Version Europe | PRIX,8141.36,smartphones,micromagma,,2026-06-12T15:55:57.564297,
"All-in-one 24-cr0003nk, Processeur Core I3-n300 - 8Gb Ddr4 + 512 Go SSD - Écran Tactile FHD 23,8 - W",7507.36,laptops,jumia,,2026-06-12T15:55:58.959434,
Pantalon Jean Patte d'Éléphant Elastique Fendu - Noir,133.87,vetements,jumia,,2026-06-12T15:55:59.282224,
Téléviseur 43'' Smart FHD + Récepteur intégré (HIS43A4K),2187.89,tv,jumia,,2026-06-12T15:55:59.566772,
"Smart TV - SONIC - 50"" - 4K UHD - Dolby Audio - Design sans bord - Récepteur TNT HD",3333.01,tv,marjane,,2026-06-12T15:55:59.883630,
Xiaomi Redmi 14C 128Go 6Go RAM | PRIX,1145.25,smartphones,micromagma,,2026-06-12T15:56:01.078993,
ASUS Vivobook 17 X1704V i7-1355U 17 pouces 512Go 8Go RAM | PRIX,6309.18,laptops,micromagma,,2026-06-12T15:56:01.383914,
Télévision Vision 32 pouces WebOS | PRIX,1882.48,tv,micromagma,,2026-06-12T15:56:01.661912,
"Montre intelligente connectée enfant Smart watch Smartwatch GP S,Camera,SOS,SIM..",144.0,smartphones,jumia,,2026-06-12T15:56:02.868942,
Robe En Maille Noir - PURIMADH24,71.47,vetements,jumia,,2026-06-12T15:56:03.143924,
Nokia Téléphone 5310 -DaulSIM Moderne Appareil photo VGA flash-noir/rouge (2020),200.35,smartphones,marjane,,2026-06-12T15:56:04.017113,
Xiaomi TV A 55 pouces 2026 | PRIX,3753.87,tv,micromagma,,2026-06-12T15:56:04.584831,
Apple MacBook Air 15 pouces M4 CPU 10 cœurs GPU 10 cœurs 512Go 16Go RAM – Prix,14993.53,laptops,micromagma,,2026-06-12T15:56:04.872060,
Samsung Galaxy S25 FE 256Go 8Go RAM – Prix,5645.28,smartphones,micromagma,,2026-06-12T15:56:05.238349,
ROBE MINI SATINÉE À BRETELLES,428.57,vetements,zara,,2026-06-12T15:56:05.875280,
bracelet pour apple watch magnétique en acier inoxydable avec Boucle de Verrouillage Magnétique-Gris,35.84,smartphones,jumia,,2026-06-12T15:56:06.546329,
Latitude 5420 – Intel Core i5-1135G7 – 16Go RAM – 256Go SSD NVMe – Intel Iris Xe Graphics (Remis à n,3107.58,laptops,jumia,,2026-06-12T15:56:06.914197,
"M82 SFF Intel Celeron G1610 (2,6GHz) - RAM 4Go , HDD 500Go (Remis à Neuf)",383.18,laptops,jumia,,2026-06-12T15:56:07.209898,
SAMSUNG - Galaxy A06- 4+128GB - Bleu Noir,1081.44,smartphones,marjane,,2026-06-12T15:56:07.577181,
"TCL 50P755 50 4K UHD Google TV 120Hz Game Accelerator Bluetooth HDR10+ Dolby, 50P755",4232.42,tv,micromagma,,2026-06-12T15:56:08.496435,
Apple iPhone 15 Pro 1To USA – Prix,10319.74,smartphones,micromagma,,2026-06-12T15:56:08.747473,
Huawei Mate 60 Pro 512Go 12Go RAM - Prix,8089.07,smartphones,micromagma,,2026-06-12T15:56:09.010961,
JUPE ASYMÉTRIQUE AVEC BANDE,412.07,vetements,zara,,2026-06-12T15:56:09.271881,
PANTALON FLUIDE À LACETS,317.18,vetements,zara,,2026-06-12T15:56:09.536515,
PC GAMER i5 6éme Gén - 16GB RAM - 256GB SSD / 500GB HDD - RADEON R5 430 2GB - remis à neuf,1853.9,laptops,jumia,,2026-06-12T15:56:10.113851,
Pochette pour Samsung S26 Ultra 5G magsafe Noir,47.42,smartphones,jumia,,2026-06-12T15:56:10.394749,
Smart TV 55'' modèle 2025 - UA73 4K Ultra HD - Assistance intelligence artificielle - HDR10 PRO - We,5215.02,tv,jumia,,2026-06-12T15:56:10.747274,
Thomson 43UG4S14 - TV LED 43” (109 cm) - 4K UHD - Google TV - 2xHDMI 2.0 + 2x HDMI 2.1,3489.12,tv,marjane,,2026-06-12T15:56:11.043738,
PC Portable - HP - 15 pouces - Intel i7 - 8 Go RAM - SSD 512 Go - Windows 11,8747.56,laptops,marjane,,2026-06-12T15:56:11.383326,
Samsung Galaxy A36 5G – 128 Go Stockage - 8 Go RAM – Blanc,3577.19,smartphones,marjane,,2026-06-12T15:56:11.659541,
Dell Latitude 5340 2-en-1 I5 1345U 256Go 16Go RAM | PRIX,8108.32,laptops,micromagma,,2026-06-12T15:56:11.921320,
Télévision Itel Smart TV 32 Technologie HDR PQ | PRIX,1738.75,tv,micromagma,,2026-06-12T15:56:12.366528,
Nothing Phone 2 256Go 12Go RAM | PRIX,3940.65,smartphones,micromagma,,2026-06-12T15:56:12.730394,
CHAUSSURES EN CUIR OUVERTES À L'ARRIÈRE ÉDITION LIMITÉE,1375.79,vetements,zara,,2026-06-12T15:56:13.023592,
JUPE À FRANGES ASYMÉTRIQUE - THE ITEM,877.83,vetements,zara,,2026-06-12T15:56:13.306449,
CHEMISE PÉPLUM BOUTONS ZW COLLECTION,612.14,vetements,zara,,2026-06-12T15:56:13.595979,
Robe Mi-Longue À Boutons Noir - R4840E25,75.07,vetements,jumia,,2026-06-12T15:56:13.864254,
"T-Shirt À Manches Longues Et Col Rond, Coupe Ajustée, Pour Femme - D9555AX",64.72,vetements,jumia,,2026-06-12T15:56:14.428361,
"Samsung Crystal UHD 50U8000F 50 pouces - 4K HDR10+, One UI (Tizen) & Design MetalStream",4060.99,tv,marjane,,2026-06-12T15:56:14.986721,
HP 15-fd0019nk i7 1355U 15.6 pouces 512Go 8Go RAM 886K4EA – Prix,7682.53,laptops,micromagma,,2026-06-12T15:56:16.222352,
CHEMISE SURPIQÛRES CONTRASTE AVEC LIN,391.3,vetements,zara,,2026-06-12T15:56:16.510622,
GILET POLO EN MAILLE À RAYURES,449.31,vetements,zara,,2026-06-12T15:56:17.080011,
ThinkPad L14 Ryzen™ 3 PRO 4450U I 8Go I 128Go SSD I AMD Radeon™ I 14 HD - Remis à Neuf,2419.8,laptops,jumia,,2026-06-12T15:56:17.735668,
PC de bureau complet unité I5 9ème génération écran sans cadre,3163.89,laptops,jumia,,2026-06-12T15:56:18.062903,
ZTE nubia Z60S Pro 512Go 12Go RAM | PRIX,5228.82,smartphones,micromagma,,2026-06-12T15:56:19.757601,
Samsung Galaxy A36 5G 256Go 8Go RAM | PRIX,2888.82,smartphones,micromagma,,2026-06-12T15:56:20.131105,
T-SHIRT EN MATIÈRES VARIÉES ÉPAULES DÉNUDÉES,399.72,vetements,zara,,2026-06-12T15:56:20.794356,
T-SHIRT ASYMÉTRIQUE DRAPÉ,217.64,vetements,zara,,2026-06-12T15:56:21.092749,
"43 Full HD Smart Tizen OS TV HDR, OTS Lite et Sécurité Knox + Support gratuit, 43F6000",2813.87,tv,jumia,,2026-06-12T15:56:21.369746,
"Pc portable Neuf 14"" 6GO RAM 512GO ROM SSD (sacoche+écouteur+souris sans fil gratuit)",2179.36,laptops,jumia,,2026-06-12T15:56:21.927184,
"50 4K UHD Smart Google TV, HDR10, HDMI, Bluetooth + Support Gratuit - H50K800UX",3682.89,tv,marjane,,2026-06-12T15:56:22.539001,
Xiaomi 15 512Go 12Go RAM | PRIX,6235.99,smartphones,micromagma,,2026-06-12T15:56:23.149937,
Xiaomi Redmi Note 14 Pro + Plus 5G 512Go 12Go RAM | PRIX,3945.27,smartphones,micromagma,,2026-06-12T15:56:23.709760,
ROBE COURTE CROCHET FRANGES,574.15,vetements,zara,,2026-06-12T15:56:24.364595,
Fast Charging Power Adapter with PD 20W EU (Black),124.9,smartphones,jumia,,2026-06-12T15:56:25.356224,
TV (A 2026) L65MB-AME,5079.53,tv,jumia,,2026-06-12T15:56:25.669387,
Oppo Reno 12 12GB RAM 256GB 5G Smartphone-OLIVE GREEN,4496.46,smartphones,marjane,,2026-06-12T15:56:25.949426,
Venizia - Smart TV LED 32” – Android 12 – HD – HDMI / USB / WiFi – Design Slim Noir,1270.38,tv,marjane,,2026-06-12T15:56:26.219741,
"Câble Chargeur Multi USB 4 en 1, Charge Rapide, pour ordinateur portable IPhone IPad Etc",47.65,laptops,marjane,,2026-06-12T15:56:26.509531,
Google Pixel 10a 128Go 8Go RAM – Prix,5416.49,smartphones,micromagma,,2026-06-12T15:56:26.757537,
Lenovo Legion Gamin i5 7300HQ 8cpu 16Go RAM 256Go,4645.32,laptops,micromagma,,2026-06-12T15:56:27.017517,
Xiaomi Poco F7 Pro 512Go 12Go RAM Avec Chargeur – Prix,5322.36,smartphones,micromagma,,2026-06-12T15:56:27.304149,
Panneau Solaire Pliable Portable 40W – Chargeur Solaire avec 2 Ports USB QC3.0 & DC – Résistant à l’,336.28,smartphones,jumia,,2026-06-12T15:56:28.483530,
PC PORTABLE 840 G3 i5 6ÉME- RAM 16G-512 SSD+CARTABLE GRATUIT - Remis à neuf/,3028.8,laptops,jumia,,2026-06-12T15:56:28.769954,
"Reno15 5G - 12GB + 512 GB - 50MP Selfie Ultra Grand-Angle – 3,5x - Twilight Blue + Lunettes Intellig",6686.44,smartphones,jumia,,2026-06-12T15:56:29.030895,
"Pc Portable Acer Aspire Go 15 - intel® Core™ i7-13620H - 16Go / 512Go - 15.6"" (NX.J4GEF.00C)",8260.79,laptops,marjane,,2026-06-12T15:56:29.309562,
HP EliteBook 860 G9 512Go 16Go RAM 5P7W8ES | PRIX,17978.09,laptops,micromagma,,2026-06-12T15:56:30.436290,
Apple iPhone 15 Pro 512Go version Europe | PRIX,8825.2,smartphones,micromagma,,2026-06-12T15:56:30.841504,
Télévision Echolink SMart TV 4K / UHD 55 Pouces – Prix,4898.47,tv,micromagma,,2026-06-12T15:56:31.144793,
POCHETTE À DÉTAIL MÉTALLIQUE,697.63,vetements,zara,,2026-06-12T15:56:31.469145,
"50"" - Smart TV A 2026 - L50MB - AME",3420.95,tv,jumia,,2026-06-12T15:56:32.353123,
Pack PC Bureau Complet – Core i5 4éme - 8Go RAM - 128Go SSD - Écran 17” - Remis à Neuf,1050.46,laptops,jumia,,2026-06-12T15:56:32.748312,
unité centrale 8200 Pro -i5-8Go-250Go SSD-wifi- Graveur DVD- Remis à neuf,901.54,laptops,jumia,,2026-06-12T15:56:33.028091,
SPL Dell Latitude 3550 CS i5-1335U 8 GB 512GB SSD 15.6' FHD Non Touch IR Camera Integrated 65W WLAN Backlit kb Win11Pro 1,10945.65,laptops,marjane,,2026-06-12T15:56:33.559559,
Téléviseur LED 32 Pouces - MORSAT - DLED - 720p - HDMI - USB,907.42,tv,marjane,,2026-06-12T15:56:33.845283,
Apple iMac 24 Pouces M1 2021 256Go 8Go 7 cœurs | PRIX,14958.82,laptops,micromagma,,2026-06-12T15:56:34.133567,
HP 460 G11 Ultra 7 155U 16 pouces 512Go 16Go RAM A38FQET – Prix,12176.36,laptops,micromagma,,2026-06-12T15:56:34.407254,
Xiaomi Redmi 15C 256Go 4Go RAM sans chargeur– Prix,1298.79,smartphones,micromagma,,2026-06-12T15:56:34.673608,
ROBE CUT OUT EN DENTELLE,505.27,vetements,zara,,2026-06-12T15:56:34.984485,
"Play 10, écran 6.7"" (64GB / 3GB ) - 5000 mAh - Helio G81 - Cyan Océan",904.37,smartphones,jumia,,2026-06-12T15:56:35.982272,
Chemise Tunique À Manches Longues En Popeline Coupe Décontractée Pour Femme - C2145AX,103.18,vetements,jumia,,2026-06-12T15:56:36.633517,
PC Portable Dell Pro 15 Essential i5-1334U 8GB 512 SSD FREEDOS,7332.29,laptops,marjane,,2026-06-12T15:56:37.498567,
Apple MacBook Air 13 pouces M4 CPU 10 cœurs GPU 10 cœurs 512Go 16Go RAM – Prix,14057.81,laptops,micromagma,,2026-06-12T15:56:37.784794,
"Dell XPS 13 9340 Ultra 7 155H 13,4 pouces 1To 32Go RAM – Prix",18067.36,laptops,micromagma,,2026-06-12T15:56:38.360903,
Pantalon Tissé Femme Style Valentina-Cigarette - Noir.,43.1,vetements,jumia,,2026-06-12T15:56:39.443752,
Woman Turtle Neckregular Fit Pullover - BLACK - H1651AZ.,60.01,vetements,jumia,,2026-06-12T15:56:39.717813,
3 paires bas de cuisses avec brodure en dentelle pour femme,95.99,vetements,jumia,,2026-06-12T15:56:40.040885,
"Hisense 55 Smart Tv Qled Système Vidaa Dolby Vision AI Sports Mode Durant 2 Ans Garantie, 55Q6N",4576.31,tv,marjane,,2026-06-12T15:56:40.430240,
Télévision AIWA SMART TV LED 32 pouces – Prix,1584.79,tv,micromagma,,2026-06-12T15:56:41.693600,
Télévision Samsung SMART TV 55BU8575 55 pouces UHD – Prix,6459.5,tv,micromagma,,2026-06-12T15:56:42.048836,
"Apple iMac 24 Retina 4,5K M3 2023 10/10 coeurs 256Go 8Go RAM | PRIX",18278.72,laptops,micromagma,,2026-06-12T15:56:42.399050,
T-SHIRT COURT À MANCHES COURTES,99.29,vetements,zara,,2026-06-12T15:56:42.970939,
BLAZER RAYÉ À FERMETURE CROISÉE,718.97,vetements,zara,,2026-06-12T15:56:43.211713,
Redmi Watch 5 Lite - Noir - Ecran AMOLED,434.81,smartphones,jumia,,2026-06-12T15:56:43.434505,
"Smart TV 43"" Android 14 FHD - Récepteur Intégré + TNT + HDMI + USB + Bluetooth",1898.35,tv,jumia,,2026-06-12T15:56:43.669148,
"Optiplex 3020 MT Intel® Core™ i5- 4th Gen - RAM 8Go , HDD 500Go (Remis à Neuf)",815.3,laptops,jumia,,2026-06-12T15:56:43.903825,
Samsung Galaxy A26 5G – Smartphone 6GB RAM - 128GB Stockage - Pêche Rose,2674.92,smartphones,marjane,,2026-06-12T15:56:44.299130,
Téléviseur - Thomson - 50UG4S14 - 127cm - 4K Ultra HD - Smart TV - HDR10,4025.46,tv,marjane,,2026-06-12T15:56:44.828109,
Apple iPhone 13 mini 128Go | PRIX,2656.26,smartphones,micromagma,,2026-06-12T15:56:45.481319,
Realme Note 50 128Go 4Go RAM | PRIX,1604.17,smartphones,micromagma,,2026-06-12T15:56:45.761550,
TOP EN MAILLE FINE À MANCHES COURTES,387.82,vetements,zara,,2026-06-12T15:56:46.006520,
Zbook Firefly 14 G8 Core i5-1135G7 11ème Gen 16Go 512Go SSD 14 FHD - Remis à Neuf,3841.71,laptops,jumia,,2026-06-12T15:56:46.907540,
LED - Smart TV - 32 pouce Android 13 Sans cadre avec support GRATUIT (garantie 12 mois),1108.69,tv,jumia,,2026-06-12T15:56:47.216746,
Redmi 15C 8GB 256GB Midnight Black,1539.28,smartphones,jumia,,2026-06-12T15:56:47.593571,
Nokia 6310 - 8 Mo - (Débloqué) (Double SIM),220.34,smartphones,marjane,,2026-06-12T15:56:47.898735,
Realme 14 Pro 256Go 8Go RAM | PRIX,2573.94,smartphones,micromagma,,2026-06-12T15:56:48.798543,
Apple MacBook Pro M3 Pro 16 pouces CPU 12 Cœurs GPU 18 Cœurs 512Go 18Go RAM – Prix,27111.28,laptops,micromagma,,2026-06-12T15:56:49.072851,
Apple MacBook Air 15.3 pouces M3 CPU 8 cœurs GPU 10 cœurs 512Go SSD 8Go RAM | PRIX,14473.41,laptops,micromagma,,2026-06-12T15:56:49.347668,
JUPE VOLANTS ASYMÉTRIQUE ZW COLLECTION,835.41,vetements,zara,,2026-06-12T15:56:49.886402,
BASKETS EN CROÛTE DE CUIR BAREFOOT,480.88,vetements,zara,,2026-06-12T15:56:50.234837,
Top Long À Col V Noir - TOP2410E24,39.24,vetements,jumia,,2026-06-12T15:56:50.490638,
Woman Legging Fit Leggings - BLACK - Z6327AZ.,59.69,vetements,jumia,,2026-06-12T15:56:50.845599,
"Pochette Cover pour Samsung Galaxy Tab S10+ 2024 / S9+ Plus / S9 FE+ 12,4 Pouces 2023 Noir",207.82,smartphones,jumia,,2026-06-12T15:56:51.135984,
"Nokia 5310 XpressMusic TA-1212DS — Mobile 2G Blanc/Rouge, radio FM & lecteur MP3",189.13,smartphones,marjane,,2026-06-12T15:56:51.699579,
DELL OptiPlex 7020 SFF i5-14500 512Go 8Go RAM DL-OP7020-I5-SFF-FD | PRIX,7064.1,laptops,micromagma,,2026-06-12T15:56:52.294229,
DELL Optiplex 7410 AiO i3-13100T 23.8 pouces 256Go 8Go RAM DL-OP7410-I3-AIO | PRIX,9093.32,laptops,micromagma,,2026-06-12T15:56:52.627811,
Télévision Hisense 6A Smart 4K ULTRA HD 55 pouces – Prix,5033.12,tv,micromagma,,2026-06-12T15:56:52.924601,
MOCASSINS EN CUIR AVEC EFFET FOURRURE ET IMPRIMÉ ANIMALIER,1005.24,vetements,zara,,2026-06-12T15:56:53.643448,
MULES EN CUIR À TALONS ÉDITION LIMITÉE,1483.99,vetements,zara,,2026-06-12T15:56:53.952619,
Écouteurs Bluetooth 5.3 sans Fil avec Microphone EarBuds Indicateur de batterie LED,54.5,smartphones,jumia,,2026-06-12T15:56:54.233982,
Smart TV 42 pouces - Image Full HD - Android 14.0 - WiFi - Idéale pour salon/famille - Tuner TV numé,1783.48,tv,jumia,,2026-06-12T15:56:54.516142,
Galaxy A16 8GB + 256GB - Gray - 2 ans de garantie,1931.43,smartphones,jumia,,2026-06-12T15:56:54.785150,
vivo V60 Lite 5G 256Go 8Go RAM – Prix,3147.28,smartphones,micromagma,,2026-06-12T15:56:55.935515,
Xiaomi Redmi Note 15 4G 256Go 8Go RAM – Prix,2284.42,smartphones,micromagma,,2026-06-12T15:56:56.504584,
TOP EN DENTELLE À BRETELLES,384.86,vetements,zara,,2026-06-12T15:56:56.792727,
JEAN TAILLE PLIÉE TRF TAILLE NORMALE,617.35,vetements,zara,,2026-06-12T15:56:57.526544,
Écouteurs Bluetooth sans fil BudsNeo Pro – Blanc,122.83,smartphones,jumia,,2026-06-12T15:56:57.893154,
Soutien-gorge T-shirt Femme - Gris.,60.31,vetements,jumia,,2026-06-12T15:56:58.234628,
"Galaxy A06 - 6,7"" - 128 Go - 6 Go RAM – Noir",1145.43,smartphones,jumia,,2026-06-12T15:56:58.602533,
"MSI Prestige 16 AI+ C3MG‑014MA – 16"" 2.8K OLED, Intel Core Ultra 7, 32 GB DDR5, 1 TB NVMe, Windows 11 Home",18058.74,laptops,marjane,,2026-06-12T15:56:58.932112,
Smartphone Galaxy A56 5G 8G 128GB Olive Samsung,4436.07,smartphones,marjane,,2026-06-12T15:56:59.312704,
"KRÖHLER - Smart TV 50"" - TWS-50-WO-01 - 4K UHD - WebOS - Récepteur intégré - Bluetooth™",3623.02,tv,marjane,,2026-06-12T15:56:59.704707,
"Infinix HOT 60 Pro Plus - 8 Go RAM, 256 Go",2068.55,smartphones,micromagma,,2026-06-12T15:57:00.025730,
Xiaomi Poco X7 256Go 8Go RAM | PRIX,2937.9,smartphones,micromagma,,2026-06-12T15:57:00.344872,
HISENSE SMART TV 43 FULL HD Vidaa U 6.0 - DVB-T2/C/S2 - 43A4K,2707.48,tv,micromagma,,2026-06-12T15:57:00.648604,
JEAN TRF BAGGY DÉCHIRÉ TAILLE MOYENNE,570.24,vetements,zara,,2026-06-12T15:57:01.238000,
SANDALES PLATES EFFET MÉTALLISÉ,602.49,vetements,zara,,2026-06-12T15:57:01.600474,
"Smart TV 43"" Android HD - Récepteur intégré + TNT + HDMI + USB",2269.33,tv,jumia,,2026-06-12T15:57:02.277479,
PC PORTABLE EliteBook 840-CORE INTEL i5-RAM 8Go- 256Go SSD -garantie de 6 mois - remise à neuf,2000.04,laptops,jumia,,2026-06-12T15:57:02.626367,
PC Portable - HP - ProBook 460 G11 - Intel Core Ultra 5 - 8 Go RAM - SSD 512 Go,8956.03,laptops,marjane,,2026-06-12T15:57:02.921797,
Téléviseur LED - LEADER - LE32HDR3275 - 32 pouces - HD - Ultra Slim,1169.82,tv,marjane,,2026-06-12T15:57:03.214446,
OPPO - Smartphone RENO 13 5G 512GB 12Go RAM - Bleu,6210.37,smartphones,marjane,,2026-06-12T15:57:03.497088,
Doogee Fire 5 64Go 3Go RAM – Prix,1319.42,smartphones,micromagma,,2026-06-12T15:57:03.788546,
Apple Mac Studio M1 Ultra 1To 64Go RAM – Prix,35531.52,laptops,micromagma,,2026-06-12T15:57:04.070845,
TOP EN MAILLE ET RUBANS,595.32,vetements,zara,,2026-06-12T15:57:04.795830,
ROBE ASYMÉTRIQUE DENTELLE,719.97,vetements,zara,,2026-06-12T15:57:05.165277,
PANTALON DROIT ZW COLLECTION,687.96,vetements,zara,,2026-06-12T15:57:05.496094,
"24 HD Ready LED Tv HD Récepteur intégré + TNT + HDMI, USB, A+DC, Support Mural",833.25,tv,jumia,,2026-06-12T15:57:05.804312,
MacBook Pro RETINA 13.3 -2015-Core I5- RAM 8Go-DISK DUR 256GO SSD–QUERTY- REMIS A NEUF/,3064.17,laptops,jumia,,2026-06-12T15:57:06.087430,
Bureau d'ordinateur table de chevet petite table élévatrice Mobile petit support pour ordinateur por,276.03,smartphones,jumia,,2026-06-12T15:57:06.373360,
Honor Magic Watch 2 - Black,1330.49,smartphones,marjane,,2026-06-12T15:57:06.939413,
Sony Xperia 5 V 128Go 8Go RAM – Prix,5506.72,smartphones,micromagma,,2026-06-12T15:57:07.532511,
Samsung Galaxy A07 128Go 6Go RAM – Prix,1521.57,smartphones,micromagma,,2026-06-12T15:57:07.822230,
Motorola Razr 50 Ultra 512Go 12Go RAM – Prix,5494.02,smartphones,micromagma,,2026-06-12T15:57:08.108205,
PULL BIMATIÈRE À MANCHES BOUFFANTES,400.82,vetements,zara,,2026-06-12T15:57:08.392804,
TOP OVERSIZE EN MAILLE STRUCTURÉ,466.95,vetements,zara,,2026-06-12T15:57:08.704430,
SANDALES À TALONS BRACELET,492.26,vetements,zara,,2026-06-12T15:57:08.989283,
OptiPlex 3050 SFF – Intel Pentium G4560 – 8Go RAM – 500Go HDD – Intel HD Graphics 610 (Remis à neuf),790.38,laptops,jumia,,2026-06-12T15:57:09.276194,
Elitedesk 800 G3 Mini WiFi Core i5-6500T - 8Go DDR4 - 256Go SSD - Win 10 Pro (Remis à Neuf),1269.95,laptops,jumia,,2026-06-12T15:57:09.562991,
Soutien-gorge rembourré sans armatures,114.7,vetements,jumia,,2026-06-12T15:57:09.847686,
HP - PC Portable 6L9J9EA - Processeur i7-1255 - 8 Go RAM/512 Go SSD - 2 Go Graphiques - Windows 11,11066.63,laptops,marjane,,2026-06-12T15:57:10.475557,
"HAIER 50"" QLED 4K UHD Smart Google TV, Dolby Vision, HDR10+, HDMI x4, 2 ans garantie + Support Gratuit, H50S80FUX",4084.67,tv,marjane,,2026-06-12T15:57:10.886455,
Télévision CHIQ SMART TV 65 Pouces 4K – Prix,6655.21,tv,micromagma,,2026-06-12T15:57:11.218864,
Samsung Galaxy A56 256Go 12Go RAM | PRIX,3927.31,smartphones,micromagma,,2026-06-12T15:57:11.557508,
Honor Magic V5 512Go 16Go RAM – Prix,14172.56,smartphones,micromagma,,2026-06-12T15:57:11.841388,
ROBE PLISSÉE AVEC ENCOLURE AMÉRICAINE ZW COLLECTION,882.1,vetements,zara,,2026-06-12T15:57:12.120427,
CHEMISE À RAYURES AVEC LIN,312.91,vetements,zara,,2026-06-12T15:57:12.801860,
PC i5 6éme Gén - 8GB RAM - 500GB + Clavier et souris - remis à neuf,1021.91,laptops,jumia,,2026-06-12T15:57:13.115266,
Robe Pour Femme - Rose,119.83,vetements,jumia,,2026-06-12T15:57:13.365552,
TV LED (A 2025) L65MA-AME,5100.9,tv,jumia,,2026-06-12T15:57:13.626775,
"RIVACASE – Sac à dos urbain 14 L anti-pluie avec compartiment PC 13,3″ – Rouge - 260x410x150 mm",259.92,laptops,marjane,,2026-06-12T15:57:13.914300,
Télévision Revolution 32 pouces LED Récepteur intégré et TNT – Prix,1115.56,tv,micromagma,,2026-06-12T15:57:14.760386,
Huawei P60 Pro 256Go 8Go RAM | PRIX,4088.41,smartphones,micromagma,,2026-06-12T15:57:15.030557,
